"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SNRPE",0,0.544703039742204,0.573,0.217,0,"6","SNRPE"
"LSM7",0,0.544238036469495,0.542,0.179,0,"6","LSM7"
"LMBR1L",0,0.538417948453968,0.392,0.077,0,"6","LMBR1L"
"HMGN1",0,0.536204058955072,0.585,0.238,0,"6","HMGN1"
"LDHB",0,0.53605575613923,0.713,0.392,0,"6","LDHB"
"FST",0,0.523473463829248,0.35,0.021,0,"6","FST"
"COX7A2",0,0.522215769543105,0.632,0.288,0,"6","COX7A2"
"SNRPD2",0,0.518794153277161,0.677,0.35,0,"6","SNRPD2"
"CAMTA1",0,0.516384780898772,0.591,0.244,0,"6","CAMTA1"
"PRDX3",0,0.513254651849661,0.47,0.121,0,"6","PRDX3"
"HSBP1",0,0.511228361115797,0.562,0.216,0,"6","HSBP1"
"LAPTM4B",0,0.509015942862771,0.428,0.096,0,"6","LAPTM4B"
"IGFBP2",0,0.507051510185058,0.397,0.058,0,"6","IGFBP2"
"REEP6",0,0.506550360693877,0.354,0.022,0,"6","REEP6"
"USMG5",0,0.502109014722383,0.545,0.226,0,"6","USMG5"
"DYNLT1",0,0.501636787625545,0.458,0.109,0,"6","DYNLT1"
"NEDD8",0,0.501616464884218,0.56,0.217,0,"6","NEDD8"
"TRMT112",0,0.500575845729131,0.635,0.3,0,"6","TRMT112"
"TMEM97",0,0.499982884531812,0.395,0.062,0,"6","TMEM97"
"SNRPD1",0,0.493696543955448,0.474,0.148,0,"6","SNRPD1"
"SRPX",0,0.488417209096385,0.361,0.051,0,"6","SRPX"
"IDH1",0,0.480620687727881,0.395,0.077,0,"6","IDH1"
"NDUFB9",0,0.474153328237835,0.49,0.172,0,"6","NDUFB9"
"NDUFC2",0,0.471814032010466,0.506,0.182,0,"6","NDUFC2"
"INHA",0,0.47053397260996,0.288,0.029,0,"6","INHA"
"NDUFA13",0,0.469416923853218,0.509,0.187,0,"6","NDUFA13"
"LPL",0,0.466719597004783,0.298,0.015,0,"6","LPL"
"LGALS3BP",0,0.463984068829354,0.478,0.183,0,"6","LGALS3BP"
"ATP5G3",0,0.460063650309681,0.495,0.162,0,"6","ATP5G3"
"NDUFB2",0,0.459298103168342,0.522,0.218,0,"6","NDUFB2"
"TIMM13",0,0.456352599916478,0.492,0.176,0,"6","TIMM13"
"SRI",0,0.452653144273453,0.449,0.131,0,"6","SRI"
"NDUFA1",0,0.45034022927248,0.497,0.202,0,"6","NDUFA1"
"GTF2H5",0,0.444509249276824,0.399,0.09,0,"6","GTF2H5"
"PSMB5",0,0.444190647045471,0.48,0.172,0,"6","PSMB5"
"COX8A",0,0.441558259958151,0.467,0.169,0,"6","COX8A"
"SLIRP",0,0.441222750947555,0.463,0.166,0,"6","SLIRP"
"NDUFB7",0,0.439745671620298,0.432,0.115,0,"6","NDUFB7"
"ARPC5",0,0.434270301015808,0.453,0.154,0,"6","ARPC5"
"ELK1",0,0.43144767761368,0.344,0.053,0,"6","ELK1"
"PLA2G12A",0,0.430733306517321,0.366,0.064,0,"6","PLA2G12A"
"MRPL51",0,0.428037468398503,0.45,0.152,0,"6","MRPL51"
"MRPL16",0,0.42650965220988,0.354,0.066,0,"6","MRPL16"
"AP2S1",0,0.425769604499952,0.409,0.105,0,"6","AP2S1"
"MGARP",0,0.424349333604156,0.325,0.048,0,"6","MGARP"
"CKAP2",0,0.422752328694799,0.289,0.022,0,"6","CKAP2"
"NDUFA3",0,0.41830014452465,0.386,0.094,0,"6","NDUFA3"
"MT1X",0,0.414903742761395,0.347,0.09,0,"6","MT1X"
"PRR15",0,0.411020732525327,0.273,0.011,0,"6","PRR15"
"ZNF428",0,0.409994903942288,0.421,0.132,0,"6","ZNF428"
"LSM3",0,0.409411444662132,0.427,0.145,0,"6","LSM3"
"NUP214",0,0.404914194800517,0.275,0.044,0,"6","NUP214"
"COPE",0,0.402126275627128,0.456,0.167,0,"6","COPE"
"MYEOV2",0,0.399446139990272,0.424,0.136,0,"6","MYEOV2"
"VDAC1",0,0.398239817702995,0.399,0.128,0,"6","VDAC1"
"LSM4",0,0.395978549731429,0.333,0.075,0,"6","LSM4"
"NDUFB11",0,0.394949130823613,0.455,0.171,0,"6","NDUFB11"
"S100A162",0,0.39465413960611,0.386,0.111,0,"6","S100A16"
"CALM3",0,0.394595540602836,0.406,0.143,0,"6","CALM3"
"HOPX",0,0.389851139688824,0.307,0.038,0,"6","HOPX"
"PTRHD1",0,0.389237847263866,0.346,0.07,0,"6","PTRHD1"
"DNPH1",0,0.3887068051216,0.305,0.052,0,"6","DNPH1"
"TMEM14A",0,0.387734450669065,0.358,0.09,0,"6","TMEM14A"
"ANAPC11",0,0.387065778945832,0.417,0.135,0,"6","ANAPC11"
"NDUFA7",0,0.385878179195352,0.309,0.035,0,"6","NDUFA7"
"DSP",0,0.385682693258513,0.321,0.039,0,"6","DSP"
"RBX1",0,0.385189853067587,0.418,0.147,0,"6","RBX1"
"NME4",0,0.384435514372969,0.368,0.105,0,"6","NME4"
"PHF6",0,0.379921148249559,0.318,0.052,0,"6","PHF6"
"SLC16A1",0,0.371474173640475,0.326,0.081,0,"6","SLC16A1"
"LCMT1",0,0.370246332636451,0.317,0.065,0,"6","LCMT1"
"UQCC2",0,0.367620025735793,0.292,0.043,0,"6","UQCC2"
"CDH2",0,0.367510817815828,0.289,0.034,0,"6","CDH2"
"UROS",0,0.365532851589505,0.292,0.041,0,"6","UROS"
"HS3ST1",0,0.36266123030536,0.327,0.089,0,"6","HS3ST1"
"GRB14",0,0.36018409839018,0.278,0.027,0,"6","GRB14"
"H2AFY2",0,0.358890340271466,0.285,0.027,0,"6","H2AFY2"
"ST3GAL4",0,0.355911424886764,0.354,0.104,0,"6","ST3GAL4"
"PLEKHJ1",0,0.354363674920248,0.318,0.067,0,"6","PLEKHJ1"
"NDUFS8",0,0.354016520813375,0.321,0.074,0,"6","NDUFS8"
"VPS35",0,0.353958026600195,0.328,0.091,0,"6","VPS35"
"PPARG",0,0.35125836165325,0.284,0.046,0,"6","PPARG"
"EMX2",0,0.337939591253348,0.272,0.067,0,"6","EMX2"
"NSG1",0,0.334916799934294,0.296,0.058,0,"6","NSG1"
"CLNS1A",0,0.331133974563864,0.338,0.098,0,"6","CLNS1A"
"EPDR1",0,0.329239912072038,0.279,0.044,0,"6","EPDR1"
"MFAP2",0,0.326709328529094,0.261,0.037,0,"6","MFAP2"
"NDUFAB1",0,0.326647791601593,0.34,0.104,0,"6","NDUFAB1"
"PGM1",0,0.326520324838668,0.261,0.041,0,"6","PGM1"
"POLR2I",0,0.326484507257262,0.328,0.096,0,"6","POLR2I"
"OCIAD2",0,0.326147392333941,0.291,0.061,0,"6","OCIAD2"
"NR5A2",0,0.32561188206324,0.252,0.027,0,"6","NR5A2"
"ARF5",0,0.325295811092562,0.323,0.094,0,"6","ARF5"
"ABRACL",0,0.322915197141156,0.277,0.04,0,"6","ABRACL"
"IFI35",0,0.322510959113155,0.286,0.058,0,"6","IFI35"
"CHCHD10",0,0.31834397154753,0.266,0.05,0,"6","CHCHD10"
"TMEM106C",0,0.317594778811216,0.255,0.041,0,"6","TMEM106C"
"TRAPPC1",0,0.313063004014357,0.29,0.067,0,"6","TRAPPC1"
"COA3",0,0.309655851139581,0.284,0.059,0,"6","COA3"
"HUWE1",0,0.309136208696646,0.264,0.053,0,"6","HUWE1"
"TIMM8B",0,0.308529332865741,0.29,0.074,0,"6","TIMM8B"
"EIF4EBP1",0,0.302276799390517,0.26,0.048,0,"6","EIF4EBP1"
"NDUFB3",0,0.301849987419035,0.277,0.062,0,"6","NDUFB3"
"BAX",0,0.301727017243522,0.291,0.078,0,"6","BAX"
"TSPAN71",0,0.300774091174157,0.289,0.074,0,"6","TSPAN7"
"SMARCB1",0,0.296131254104666,0.284,0.074,0,"6","SMARCB1"
"C14orf1",0,0.296096057027533,0.268,0.061,0,"6","C14orf1"
"TXNDC17",0,0.286961958498794,0.26,0.059,0,"6","TXNDC17"
"WIPF3",0,0.281260236121444,0.262,0.062,0,"6","WIPF3"
"C19orf48",4.82910691743512e-308,0.274959683423629,0.268,0.069,9.13570446640377e-304,"6","C19orf48"
"RNASEH2C",2.43311614412921e-307,0.303547908888529,0.291,0.081,4.60296912146365e-303,"6","RNASEH2C"
"SNRPC",2.45905083823269e-307,0.318844317469494,0.315,0.093,4.6520323757686e-303,"6","SNRPC"
"MARCKS",2.53963420015664e-306,0.407045622596407,0.418,0.15,4.80447997985633e-302,"6","MARCKS"
"TUBA1B2",3.39289259947151e-305,1.01236211669983,0.807,0.58,6.41867421968021e-301,"6","TUBA1B"
"PSMB6",1.47022166165068e-303,0.388754579083229,0.433,0.161,2.78136533951075e-299,"6","PSMB6"
"ITGB11",3.22461020074114e-296,0.558464694909974,0.63,0.33,6.1003175777621e-292,"6","ITGB1"
"ATOX1",1.62029598250398e-294,0.283252443498525,0.28,0.078,3.06527593970103e-290,"6","ATOX1"
"BAMBI",2.02611883904057e-294,0.411180927401829,0.33,0.105,3.83301161969694e-290,"6","BAMBI"
"COX6B1",2.31543059650248e-293,0.427310099635789,0.56,0.25,4.38033160246339e-289,"6","COX6B1"
"PIN1",5.50059463667332e-292,0.286976562587433,0.289,0.082,1.04060249336586e-287,"6","PIN1"
"SYNE2",1.1687145833246e-289,0.362951282574958,0.399,0.144,2.21097424873348e-285,"6","SYNE2"
"OST4",2.23902464092743e-289,0.482402077456658,0.634,0.318,4.23578681570652e-285,"6","OST4"
"NDUFS6",2.58722545918175e-286,0.289098762800741,0.305,0.091,4.89451312368004e-282,"6","NDUFS6"
"NDUFA11",5.16615943061534e-283,0.386845003653204,0.472,0.192,9.77334041083809e-279,"6","NDUFA11"
"ATP5G1",2.45387985331371e-282,0.341277052959302,0.355,0.12,4.64224990649889e-278,"6","ATP5G1"
"NDUFB8",2.88023906406639e-281,0.398440584799298,0.474,0.195,5.44883626140079e-277,"6","NDUFB8"
"PET100",2.45756676394281e-280,0.290775567743044,0.304,0.092,4.64922480402701e-276,"6","PET100"
"POLR2L",8.60038738572759e-280,0.441493072971806,0.499,0.216,1.62702128563195e-275,"6","POLR2L"
"C7orf73",3.39680373385969e-279,0.269198160164746,0.264,0.073,6.42607330371577e-275,"6","C7orf73"
"NDUFC1",2.56154241032615e-278,0.352513370344227,0.397,0.145,4.84592593185501e-274,"6","NDUFC1"
"BLOC1S1",1.76978080179456e-277,0.280026808763429,0.28,0.081,3.34807132083494e-273,"6","BLOC1S1"
"SRP14",4.40723764854584e-276,0.502741695064114,0.887,0.668,8.33761218351903e-272,"6","SRP14"
"NDUFS4",1.05837291362848e-275,0.36335904352579,0.444,0.175,2.00222987800235e-271,"6","NDUFS4"
"SNRPF",1.16822400874203e-273,0.360732705997883,0.422,0.162,2.21004617973817e-269,"6","SNRPF"
"PPP1CA",2.8958480421207e-273,0.264560989942908,0.286,0.084,5.47836532608394e-269,"6","PPP1CA"
"PRDX5",7.50248062112776e-271,0.422091801216829,0.538,0.248,1.41931928390495e-266,"6","PRDX5"
"ECH1",5.25111042705529e-270,0.370760855315621,0.421,0.165,9.9340507059032e-266,"6","ECH1"
"POMP",3.70707778571572e-264,0.442264559531107,0.595,0.291,7.013049755017e-260,"6","POMP"
"PPIB",1.53431367493367e-261,0.499477910817906,0.617,0.325,2.90261461023952e-257,"6","PPIB"
"SEC61G",3.77041895051143e-260,0.418862512318694,0.546,0.256,7.13287857057752e-256,"6","SEC61G"
"ATP5L",5.19378272867256e-259,0.47542337456364,0.767,0.467,9.82559816610276e-255,"6","ATP5L"
"SUMO2",6.99148066811385e-259,0.499128099755801,0.754,0.475,1.32264831279378e-254,"6","SUMO2"
"MRPL23",8.12483375116325e-255,0.260437315982575,0.254,0.073,1.53705604904506e-250,"6","MRPL23"
"DUSP231",1.22844271588228e-254,0.257376542467683,0.258,0.074,2.3239679299061e-250,"6","DUSP23"
"ARPC3",1.50104237818888e-254,0.379376234102,0.478,0.208,2.83967197105772e-250,"6","ARPC3"
"ATP5A1",1.75812341706728e-254,0.385035907216155,0.496,0.221,3.32601788040787e-250,"6","ATP5A1"
"GPX31",1.67695287786326e-253,0.451268417994913,0.375,0.14,3.17245945434171e-249,"6","GPX3"
"HIF1A1",2.65867835141512e-253,0.366824225909817,0.435,0.177,5.02968770520713e-249,"6","HIF1A"
"GJA1",3.01875110064801e-253,0.350610872363554,0.377,0.138,5.71087333220591e-249,"6","GJA1"
"CFL11",3.59598405345953e-253,0.497135211331853,0.792,0.505,6.80288263233473e-249,"6","CFL1"
"GADD45GIP1",8.53698167972804e-253,0.336898944877764,0.385,0.146,1.61502619417095e-248,"6","GADD45GIP1"
"SSBP1",9.62466925458233e-251,0.351920691191584,0.421,0.17,1.82079492958189e-246,"6","SSBP1"
"HDAC2",1.13206222140074e-247,0.353412244133802,0.43,0.177,2.14163531044592e-243,"6","HDAC2"
"POLR2G",2.15442326969098e-244,0.265236681097157,0.282,0.089,4.0757379416014e-240,"6","POLR2G"
"TBCB",1.25630958280265e-243,0.323672584435604,0.379,0.145,2.37668646874606e-239,"6","TBCB"
"MUM1",8.64186498388003e-243,0.297996244297074,0.291,0.094,1.63486801765042e-238,"6","MUM1"
"COPZ1",2.36570895189657e-242,0.250660660330509,0.261,0.078,4.47544819519793e-238,"6","COPZ1"
"NDUFA12",5.69521253506581e-242,0.302198639243271,0.328,0.114,1.07742030738375e-237,"6","NDUFA12"
"FDFT1",2.40558344361335e-241,0.278571408362156,0.274,0.085,4.55088275862773e-237,"6","FDFT1"
"GAPDH",1.91472361663469e-240,0.474086921636171,0.903,0.702,3.62227413794951e-236,"6","GAPDH"
"MRPS21",1.15684939425998e-239,0.351184108943989,0.429,0.178,2.18852768406103e-235,"6","MRPS21"
"DUT",2.10790817609746e-238,0.409381082182103,0.429,0.183,3.98774068754118e-234,"6","DUT"
"PARK7",6.13513290264746e-237,0.405679672696739,0.559,0.278,1.16064444252285e-232,"6","PARK7"
"TMED9",3.38661677027356e-235,0.308589255008736,0.392,0.154,6.40680160600352e-231,"6","TMED9"
"RPL37A",3.72333567172603e-235,0.427409624558622,0.984,0.93,7.04380642377129e-231,"6","RPL37A"
"SLC25A6",5.36091983988209e-235,0.486486498276151,0.897,0.695,1.01417881530889e-230,"6","SLC25A6"
"ROMO1",2.27431760349792e-232,0.309797856885246,0.335,0.121,4.30255404229736e-228,"6","ROMO1"
"HIGD2A",4.73545052628969e-232,0.33856268606554,0.406,0.166,8.95852530563484e-228,"6","HIGD2A"
"COX5A",5.50924701678156e-232,0.291425841236199,0.319,0.112,1.04223935063474e-227,"6","COX5A"
"PCBP2",9.66023506176303e-232,0.472168434577818,0.652,0.382,1.82752326898433e-227,"6","PCBP2"
"RPS27L",7.39429994064196e-230,0.449463868386318,0.56,0.282,1.39885366277065e-225,"6","RPS27L"
"ARL2BP",5.63188118402359e-229,0.261562818709194,0.274,0.088,1.06543928239358e-224,"6","ARL2BP"
"DPY30",1.38602130948232e-225,0.261883543143999,0.295,0.1,2.62207511327865e-221,"6","DPY30"
"C11orf31",1.38619734075902e-225,0.335476700331333,0.432,0.185,2.62240812924792e-221,"6","C11orf31"
"BEX4",4.37812093093874e-224,0.270726671412851,0.304,0.105,8.28252917714991e-220,"6","BEX4"
"AURKAIP1",1.84605283547064e-223,0.283522706703478,0.321,0.115,3.49236275414336e-219,"6","AURKAIP1"
"PPHLN1",1.63786483330325e-221,0.27001448561301,0.306,0.107,3.09851269164308e-217,"6","PPHLN1"
"HN1",2.69178880739809e-220,0.299470466397209,0.298,0.103,5.0923260658357e-216,"6","HN1"
"RPS17",8.77810280018708e-220,0.447439663361709,0.982,0.911,1.66064148773939e-215,"6","RPS17"
"FAM96B",6.40420738714496e-216,0.315460769024165,0.368,0.147,1.21154795350008e-211,"6","FAM96B"
"HNRNPA11",5.54487051134165e-214,0.421838290613777,0.974,0.905,1.04897860333561e-209,"6","HNRNPA1"
"SOX4",5.47529181977184e-212,0.513186761453839,0.667,0.38,1.03581570646444e-207,"6","SOX4"
"PSMB3",6.16741737319286e-212,0.321271427190826,0.402,0.171,1.16675201866062e-207,"6","PSMB3"
"EPHX1",1.12202446469412e-210,0.355339135633797,0.424,0.188,2.12264588230833e-206,"6","EPHX1"
"MYL12B",1.2533118453587e-210,0.418409445943872,0.622,0.349,2.37101534904959e-206,"6","MYL12B"
"MPST",3.06525715675733e-205,0.280630491372678,0.326,0.124,5.79885348915351e-201,"6","MPST"
"PTMA",2.42782660770373e-204,0.365622022665832,0.999,0.993,4.59296237645392e-200,"6","PTMA"
"PPP1R12B",3.4980442856831e-204,0.264063315676527,0.302,0.108,6.61760017965529e-200,"6","PPP1R12B"
"NHP2",5.89808392771218e-203,0.305853637748195,0.371,0.153,1.11579951744459e-198,"6","NHP2"
"MDH1",1.93047792026778e-200,0.259115359772432,0.303,0.111,3.65207812956258e-196,"6","MDH1"
"GNG5",6.69668047719066e-200,0.330865697279939,0.427,0.193,1.26687801267493e-195,"6","GNG5"
"APRT",2.50400437624412e-198,0.28741743323561,0.356,0.144,4.73707547897863e-194,"6","APRT"
"BTF3L4",3.82780462578289e-196,0.286754053485756,0.348,0.14,7.24144079105607e-192,"6","BTF3L4"
"UQCRFS1",1.25428221771208e-195,0.276721377563784,0.342,0.136,2.37285109946771e-191,"6","UQCRFS1"
"NME1",4.07425675525469e-193,0.250724945027463,0.296,0.109,7.70767892959083e-189,"6","NME1"
"PRDX4",1.87155884415073e-192,0.327731349451463,0.37,0.159,3.54061502136436e-188,"6","PRDX4"
"CKS1B",2.36693296301912e-190,0.339104062642042,0.268,0.097,4.47776377943957e-186,"6","CKS1B"
"PFDN4",3.75649671009792e-188,0.276089113304753,0.343,0.139,7.10654047616324e-184,"6","PFDN4"
"MDH2",8.41148459359689e-188,0.271950050594417,0.327,0.13,1.59128465541666e-183,"6","MDH2"
"DGUOK",7.57647968156919e-186,0.254936673721195,0.297,0.112,1.43331842615926e-181,"6","DGUOK"
"TCEAL8",5.96245982770626e-184,0.270437514378929,0.308,0.119,1.12797815020547e-179,"6","TCEAL8"
"OSTC",1.98510971170102e-181,0.314805224644571,0.436,0.208,3.75543055259599e-177,"6","OSTC"
"RPS29",6.9433761815608e-181,0.392152611893835,0.984,0.95,1.31354790602767e-176,"6","RPS29"
"CMTM6",3.17972105418243e-180,0.267536845925061,0.321,0.129,6.01539629030232e-176,"6","CMTM6"
"H1F0",5.80685612503027e-180,0.327722621083902,0.274,0.102,1.09854104173323e-175,"6","H1F0"
"H2AFY",9.93450673183159e-180,0.275162854024781,0.317,0.127,1.8794099835279e-175,"6","H2AFY"
"SNRPG",4.29533837185434e-178,0.370353976047929,0.491,0.254,8.12592113187404e-174,"6","SNRPG"
"CALM21",3.71735797346676e-176,0.507037248032081,0.936,0.824,7.03249781420442e-172,"6","CALM2"
"MZT2A",5.54677031071192e-175,0.267691625930463,0.362,0.156,1.04933800738048e-170,"6","MZT2A"
"NDUFA2",1.19228739191884e-174,0.268073997133169,0.326,0.134,2.25556928803207e-170,"6","NDUFA2"
"ATP5O",5.66259587773245e-174,0.343205501445142,0.543,0.297,1.07124988814943e-169,"6","ATP5O"
"CD47",1.94387663579992e-171,0.297074601859315,0.382,0.173,3.67742581960628e-167,"6","CD47"
"RNF7",5.63437157564338e-169,0.275603662654136,0.37,0.165,1.06591041468021e-164,"6","RNF7"
"ATP5C1",6.86470796837431e-168,0.311729122132606,0.435,0.214,1.29866545345705e-163,"6","ATP5C1"
"RPL171",2.61542669898672e-166,0.420255890636277,0.838,0.639,4.94786422914308e-162,"6","RPL17"
"RCN2",1.99282347939642e-164,0.272155080010437,0.37,0.167,3.77002345832214e-160,"6","RCN2"
"CFDP1",4.47433116775642e-163,0.263904283663516,0.334,0.143,8.46453970316159e-159,"6","CFDP1"
"YWHAE",4.59204155277482e-163,0.378074165998936,0.713,0.469,8.68722420953941e-159,"6","YWHAE"
"HMGN2",7.15677624234988e-159,0.658444238897686,0.657,0.466,1.35391892952775e-154,"6","HMGN2"
"UBE2I",5.27805729531038e-158,0.257110058907126,0.349,0.155,9.98502879126818e-154,"6","UBE2I"
"ATP5B",6.50298516672995e-156,0.329880117566676,0.535,0.303,1.23023473384197e-151,"6","ATP5B"
"UQCRH",7.32936091267766e-156,0.332376197434771,0.582,0.341,1.38656849746036e-151,"6","UQCRH"
"PDIA6",5.71225123493553e-154,0.296222949417117,0.429,0.215,1.0806436886251e-149,"6","PDIA6"
"PSMA7",8.83618628918155e-152,0.312506177509116,0.53,0.296,1.67162972218737e-147,"6","PSMA7"
"POLR2F",1.02117878068773e-151,0.250148928516497,0.334,0.147,1.93186601730504e-147,"6","POLR2F"
"NDUFB4",5.90852355454328e-151,0.280815246229157,0.392,0.188,1.1177744860485e-146,"6","NDUFB4"
"COX4I1",1.4654505975641e-149,0.365494112838515,0.733,0.509,2.77233944047176e-145,"6","COX4I1"
"ANP32B",8.42539323723998e-149,0.283066320023327,0.402,0.199,1.59391589262106e-144,"6","ANP32B"
"HMGB2",3.32478627054613e-148,0.814037748329358,0.374,0.203,6.28983066661916e-144,"6","HMGB2"
"RPS281",5.5677016232836e-148,0.333830966364292,0.985,0.953,1.05329779309279e-143,"6","RPS28"
"SNRPN",1.47435786634766e-144,0.264127092965819,0.384,0.185,2.78919021155651e-140,"6","SNRPN"
"VPS29",4.61182415374391e-144,0.254348666562436,0.346,0.16,8.72464893405273e-140,"6","VPS29"
"RPS151",8.87735307773299e-144,0.317788769327045,0.999,0.985,1.67941765524553e-139,"6","RPS15"
"PSMA2",1.09414144727508e-143,0.304641920418064,0.466,0.251,2.069896789955e-139,"6","PSMA2"
"HNRNPA1L2",2.30826687575899e-142,0.426732555684466,0.315,0.149,4.36677927556085e-138,"6","HNRNPA1L2"
"KTN1",5.45782722463818e-140,0.276613395989837,0.409,0.207,1.03251175435705e-135,"6","KTN1"
"ACTG1",3.14050239467061e-139,0.368960508688107,0.948,0.837,5.94120243023786e-135,"6","ACTG1"
"PEBP1",2.48232182532414e-136,0.323621251846391,0.584,0.355,4.6960564291482e-132,"6","PEBP1"
"PYURF",3.19213397019343e-136,0.253786959971835,0.397,0.199,6.03887904481193e-132,"6","PYURF"
"RPS10",4.09764312062311e-135,0.337017322469706,0.876,0.701,7.75192125559481e-131,"6","RPS10"
"ALDOA",1.05453293362518e-133,0.34524339723837,0.619,0.399,1.99496540383212e-129,"6","ALDOA"
"PSMB7",9.65780384085815e-132,0.273301143665651,0.386,0.197,1.82706333061355e-127,"6","PSMB7"
"RPL27",1.06308175874945e-128,0.335230820907404,0.89,0.737,2.0111380712022e-124,"6","RPL27"
"PPIA",1.99512647696752e-126,0.33154501458007,0.663,0.448,3.77438026912715e-122,"6","PPIA"
"SF3B6",2.80871606670906e-122,0.253089776085382,0.456,0.252,5.3135290550002e-118,"6","SF3B6"
"RPS21",4.59162142613744e-121,0.334804590064704,0.795,0.6,8.68642941396681e-117,"6","RPS21"
"SLC25A5",3.18737376694203e-120,0.299706528211848,0.603,0.38,6.02987369230093e-116,"6","SLC25A5"
"SFRP4",2.35081627399835e-119,0.335955623526161,0.292,0.135,4.44727422715008e-115,"6","SFRP4"
"RPL391",1.3845946093217e-117,0.314417709081682,0.99,0.973,2.61937608191479e-113,"6","RPL39"
"COX6A11",6.63111375240357e-117,0.304827072499548,0.559,0.35,1.25447409967971e-112,"6","COX6A1"
"RPS26",1.94553059103024e-114,0.297525636813933,0.586,0.367,3.68055477211102e-110,"6","RPS26"
"RPL18A1",1.9561314232187e-114,0.25088179879496,0.999,0.988,3.70060942644514e-110,"6","RPL18A"
"LAPTM4A",3.60513222306184e-114,0.3413711912038,0.847,0.712,6.82018913958839e-110,"6","LAPTM4A"
"ENO1",1.37671288917468e-105,0.252888624273147,0.501,0.3,2.60446544374066e-101,"6","ENO1"
"SKP1",4.01805828939446e-105,0.292223407329895,0.826,0.651,7.60136267187644e-101,"6","SKP1"
"NUCKS1",4.18214146280132e-96,0.307740349330103,0.435,0.264,7.91177521932754e-92,"6","NUCKS1"
"TUBA1A2",4.40439018293403e-93,0.25793616649165,0.679,0.473,8.3322253480746e-89,"6","TUBA1A"
"MT-CO2",1.97091997365434e-91,0.575089737799208,0.795,0.864,3.72858640615928e-87,"6","MT-CO2"
"NBEAL1",2.71630802889731e-86,0.294209653071212,0.563,0.381,5.13871152906792e-82,"6","NBEAL1"
"RPL36A",1.05696658880622e-82,0.302638736240393,0.852,0.718,1.99956939270361e-78,"6","RPL36A"
"CKS2",8.14633634022987e-82,0.473992685115779,0.357,0.213,1.54112390884469e-77,"6","CKS2"
"MYL12A2",2.01850888534999e-79,0.27728695020651,0.554,0.367,3.81861510930511e-75,"6","MYL12A"
"IFI62",4.1686107549843e-78,0.251589651818906,0.432,0.267,7.8861778262793e-74,"6","IFI6"
"MT-ND4L",1.04643006930143e-73,0.265643472717315,0.396,0.248,1.97963640510444e-69,"6","MT-ND4L"
"EEF1B2",2.13694597039077e-72,0.252804124870439,0.712,0.539,4.04267438678526e-68,"6","EEF1B2"
"CTNNB1",2.02914092336133e-53,0.260625402301229,0.308,0.193,3.83872879881495e-49,"6","CTNNB1"
"MT-CO3",7.63083120758645e-40,0.415925901157155,0.808,0.936,1.44360064785121e-35,"6","MT-CO3"
"MT-ND4",1.0508240380638e-27,0.32810528037894,0.846,0.96,1.98794891520909e-23,"6","MT-ND4"
"AC090498.1",5.79353356127258e-27,0.597567462565715,0.389,0.337,1.09602067912155e-22,"6","AC090498.1"
"MT-CO1",9.74145019400492e-26,0.41146344362267,0.859,0.981,1.84288754770185e-21,"6","MT-CO1"
"COL1A1",0,2.22217626702298,0.744,0.209,0,"7","COL1A1"
"COL1A2",0,2.00110371362154,0.811,0.209,0,"7","COL1A2"
"APOE",0,1.78920294767857,0.852,0.325,0,"7","APOE"
"COL3A1",0,1.68768615800495,0.77,0.083,0,"7","COL3A1"
"SPARC",0,1.29746983506986,0.747,0.227,0,"7","SPARC"
"COL6A1",0,0.993509216621211,0.689,0.184,0,"7","COL6A1"
"APOD",0,0.887166782234273,0.316,0.064,0,"7","APOD"
"COL6A2",0,0.876636910722844,0.627,0.204,0,"7","COL6A2"
"BGN1",0,0.811986259929731,0.443,0.08,0,"7","BGN"
"MEST",0,0.745339683991566,0.305,0.039,0,"7","MEST"
"SPON2",0,0.730183082106322,0.363,0.053,0,"7","SPON2"
"COLEC11",0,0.711873100661227,0.468,0.074,0,"7","COLEC11"
"LAPTM4A1",0,0.636237486045214,0.921,0.708,0,"7","LAPTM4A"
"RPS7",0,0.574780188487904,0.988,0.961,0,"7","RPS7"
"COL6A3",0,0.536740207786501,0.415,0.09,0,"7","COL6A3"
"APOC1",0,0.531740338979597,0.289,0.039,0,"7","APOC1"
"WFDC1",0,0.518486108403675,0.272,0.013,0,"7","WFDC1"
"ENC1",0,0.517978454716838,0.343,0.048,0,"7","ENC1"
"FSTL1",0,0.474148899619009,0.437,0.125,0,"7","FSTL1"
"PCOLCE",0,0.473219430044172,0.326,0.039,0,"7","PCOLCE"
"MATN2",0,0.466242992954962,0.385,0.098,0,"7","MATN2"
"MMP2",0,0.460497275583405,0.407,0.119,0,"7","MMP2"
"EMILIN1",0,0.40617061465685,0.301,0.046,0,"7","EMILIN1"
"CLEC11A",0,0.403341186881927,0.358,0.083,0,"7","CLEC11A"
"NSG11",0,0.376065781550908,0.302,0.058,0,"7","NSG1"
"CPXM1",0,0.329789735600437,0.282,0.049,0,"7","CPXM1"
"FKBP10",0,0.300828637702698,0.28,0.069,0,"7","FKBP10"
"PMP22",1.19372905633711e-304,0.384102808813317,0.343,0.108,2.25829662877854e-300,"7","PMP22"
